#'chr'	'start'	'end'	'CM_control_ATAC_S165169_REP1.mLb.clN.bigWig'	'CM_24h_ATAC_S165170_REP1.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP1.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP1.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP1.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'CM_24h_rep1_REP1.mLb.clN.bigWig'	'CM_24h_rep2_REP1.mLb.clN.bigWig'	'CM_48h_rep1_REP1.mLb.clN.bigWig'	'CM_48h_rep2_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'SH_24h_rep1_REP1.mLb.clN.bigWig'	'SH_24h_rep2_REP1.mLb.clN.bigWig'	'SH_48h_rep1_REP1.mLb.clN.bigWig'	'SH_48h_rep2_REP1.mLb.clN.bigWig'
11	33043012	33086001	0.15345299239022225	0.2214309510204084	0.13770404620332832	0.19456736884211692	0.15685205351005996	0.13095152097153445	0.20598308212487876	0.09102014671409149	0.12631726702548965	0.09514057545643596	0.31711599104343036	0.09228203950281892	0.09821303567410031	0.12658675523148574	0.11223383555861297	0.11277834914345489	0.14319635593010852	0.18046636858152726
11	33668347	33733101	0.237735531472614	0.296523996956921	0.1686236161148126	0.19368210786386109	0.18560739347918032	0.19677052681681317	0.41068739382067315	0.2749090893571116	0.2812030041423367	0.28602987085371034	0.4817613200273855	0.2655087994361118	0.1766251942469657	0.14601139873730798	0.12534248860639444	0.12359327901540408	0.13204953719428633	0.17265777702070376
11	35141867	35186351	0.09466153283929898	0.15597019341690377	0.12629884133314007	0.1822032740194922	0.14372120380947914	0.14965632714337473	0.23427026939939152	0.13047300253843816	0.1856710726066442	0.15134876119710206	0.2664347315156642	0.13134828594959175	0.08317943794415564	0.06456466658504112	0.06447403100604361	0.059458096447881296	0.07790072450884732	0.08033699752619408
11	65470447	65508051	0.7222816542527603	0.9184541285357517	0.6715552339328018	0.8131538539348098	0.5988333504317541	0.7681380659088896	0.9904724888038283	0.5236055398021332	0.807552045211363	0.5969609099929066	1.1639799943556166	0.5694972833931083	0.6603809435680185	0.7429807738594327	0.5225201617050429	0.6123400721621473	0.4635921851325155	0.9250051246192484
11	66073350	66143451	0.1718063057852725	0.22234851542439515	0.1699334404865787	0.2059059625364253	0.16251761079817134	0.185226528907875	0.18256716121991656	0.10648365991856502	0.13381326779579372	0.13120476131035602	0.21367756602001436	0.10200380401879207	0.1648400739961838	0.17496057507638196	0.1392919617969223	0.15277119714106352	0.14756639283474418	0.20647806068755575
11	74120547	74164051	0.12770419078078324	0.15210159612567034	0.10794505242830857	0.1616623024033359	0.1249612867861171	0.13561443574433138	0.1948080534026592	0.07227108970853428	0.09880611742710932	0.07094172765525092	0.20057689352561536	0.08993565031885976	0.16238889508308713	0.1332229965762044	0.11211433665353353	0.09354737409002135	0.12149421743556185	0.1905721245537672
11	85947547	86047801	0.06948599044293088	0.07834848233749214	0.058888164086855155	0.06343876358096737	0.07482898842442286	0.060573185009047244	0.13099201224734677	0.05558259464860176	0.06698207984991131	0.05627930587347984	0.11533066578307219	0.05118912536235554	0.08288435163909641	0.08191757196756672	0.06608349047291102	0.053193202576924815	0.08156548693494768	0.08300227050207472
11	86578797	86637051	0.09968458528191072	0.09373235532605687	0.07281595788331499	0.09054174135924449	0.09547827800657331	0.08085499369086464	0.14245939897893464	0.10414807867931773	0.12785884326978927	0.09736317252627574	0.20875096867153559	0.09165422142612781	0.11521389952071444	0.08703570302616179	0.08742902478098967	0.07537121811934933	0.08301374844191464	0.10095753738759723
11	86717797	86786451	0.23282068039164056	0.22133202072464403	0.15451488766056673	0.1467945847671331	0.1320768017439269	0.11057933239016587	0.2565396820168699	0.1772602192685951	0.1983533836094924	0.20543089162461023	0.3344608054726988	0.172098404613608	0.17300551527778807	0.15520359590072638	0.131305190539002	0.09560662932578445	0.12128153440191773	0.16177830618687858
11	86803237	86821251	0.18454878416787324	0.19789581782318688	0.15350907558342305	0.2218803534555616	0.1512508555440506	0.17426011225671462	0.19049253987848178	0.15700533008031742	0.18227861888959188	0.16581964443383068	0.21744528566065432	0.18560790034470007	0.1622580129875439	0.127737811097384	0.14024342789237687	0.10646002107247902	0.1275695860325411	0.15826523183612312
11	95983997	96338436	0.1507862717867806	0.1701126347552737	0.12678421817048693	0.14797351429741387	0.1530396396069916	0.14277826233390115	0.1762638115498907	0.1120665639786335	0.13510891518956533	0.12687162353573164	0.2601358880028897	0.10947699790648666	0.1642245324489308	0.138545990305633	0.12648640232922456	0.11811668365063656	0.12186497502587039	0.1710516577085716
11	108869497	108930201	0.09705381859854527	0.12774692889802058	0.08880325066736439	0.07310194123104942	0.09905268916937986	0.07932254132365626	0.1390350078279953	0.09657184962658318	0.10914116552564783	0.11732208323631935	0.1675408128367278	0.097599358005649	0.06516562785510428	0.05856220254048718	0.06367471425152743	0.05057819280730333	0.05959886297532264	0.06993120392798861
11	111517782	111567101	0.3196240633474372	0.3840298714078949	0.2637969590162808	0.28440197747034346	0.2546633997630136	0.26531330574626844	0.2874220736054783	0.19340817507102687	0.177608671915236	0.2152696256633311	0.31464985140458657	0.21071984182339465	0.2626218184950142	0.2533797470963348	0.22032888374223167	0.20440183705887832	0.22067412105475484	0.30446355942976516
11	111718147	111751501	0.20190334154030584	0.2755989965684277	0.21887152630132256	0.25263973791683575	0.25868398420014244	0.24589622554841475	0.290568688754841	0.19172363441077309	0.22494465827579171	0.22639135483964368	0.43780700573324755	0.1936864653777794	0.2044675003744181	0.194246233014969	0.1833374834586378	0.16565582459230846	0.17040267037466017	0.2643831944878918
11	118906947	118930051	0.755699860551159	0.8527903364252608	0.6079109453579801	1.1911314787722496	0.8687093884427302	0.9111243336805053	0.7970496755322409	0.5382453480215943	0.7202829205763481	0.5752495109073066	0.9572081467403507	0.5663022616262482	0.7824711980370896	0.762324072739512	0.559091941346687	0.6186739156793212	0.5211139549472347	0.7692222797618887
11	120328847	120348451	0.2817138187960299	0.3849804151214357	0.280926982262439	0.32909972704396384	0.3345226887347316	0.3335672651465796	0.2844588017128678	0.2392204120201698	0.25402550884070557	0.2218902536940535	0.40729896172757946	0.24302780122440804	0.2578533565334914	0.2311885164991065	0.2009888037851398	0.22763968012862137	0.17699628535774278	0.2790034723849054
11	122155306	122200061	0.11462977908480708	0.1497223333953284	0.0961440387435688	0.11531649348272627	0.10991096267641173	0.10637423621162	0.19705609533788754	0.13137792286216468	0.12875180561707175	0.14162785414343296	0.20760009368638152	0.12795729515405332	0.12317937235246598	0.10978191689168758	0.12379096065856923	0.09459511412783955	0.09263327793272763	0.13903562912541628
9	2800697	2841129	0.23918079984194032	0.19328277259325136	0.14016856954050824	0.10724265505585868	0.16944866223883037	0.11601019473715458	0.3224179318202019	0.16716328716127765	0.13763876788743698	0.1282440509610309	0.44783262614272623	0.12779146149850462	0.1288764626844657	0.1409851879047248	0.10948521484149142	0.06860576048804304	0.08557019814227054	0.20021916519680363
9	12778010	12835101	0.14412978253626763	0.14516517148185373	0.13422044029952243	0.11681469319974598	0.14398487836410104	0.1680276139153456	0.20830301999024184	0.12036739813977222	0.12117505334174704	0.1304424920448589	0.23460718180016132	0.10919836934690544	0.10898397706743077	0.14509594547768853	0.138173174033979	0.13059205852616773	0.09431608510526629	0.1981879986710308
9	16499797	16547801	0.15623107181111284	0.17539578483845797	0.1403413709359081	0.15323022259376545	0.13909393068071052	0.13466110710359852	0.21283455745790866	0.13378320737841526	0.15958886460055552	0.1489623593911253	0.22922367033109733	0.1498849969010079	0.13659698974785187	0.11682113228859405	0.10944895923449563	0.09033989216255126	0.11393818133199263	0.1517523312746056
9	16670397	16728801	0.1622113303944434	0.23002998587840118	0.11940638298620967	0.15142876642881897	0.15476081351805673	0.1830951856661745	0.25816787263083213	0.14492321198812028	0.1762290001637339	0.1397269094990432	0.36433806935567314	0.12082108427852065	0.17365598664578827	0.15689332420458363	0.14089936144614348	0.14444495499216564	0.12849605712533674	0.2227251010223091
9	33271497	33355551	0.18747863400683026	0.20617504113371526	0.14160567917835518	0.1391721094094248	0.14111730386403754	0.1332815478433857	0.20796537461692124	0.10918358939337289	0.16718014176882579	0.12682303655982693	0.30642142496367425	0.1295764199480048	0.1644656274707174	0.16137631480888773	0.13371827043522755	0.12079194333770724	0.1429844191343527	0.21160104583290787
9	35507297	35534101	0.3199309863905248	0.21276143339103593	0.17793487737497835	0.21788813077338373	0.17805942124170038	0.22485450701263243	0.383565025148064	0.20268884399249298	0.20045351136232503	0.17197942828056767	0.4099377023881287	0.18812338492077835	0.2969571826610185	0.2736846900328215	0.17034662478609797	0.14212877637797303	0.181243928912926	0.3237434648300081
9	36089347	36114801	0.23306434900030776	0.2776886494673671	0.18235171375501863	0.17910739523454758	0.14134937169615788	0.16702836531914214	0.38340954086227813	0.1719441747129557	0.26829525062495163	0.22233601577015488	0.48953667456259287	0.16520628329668144	0.2274728727845939	0.22775311971898704	0.17583924832109654	0.15672155224913026	0.17004121668514036	0.23233965726135705
9	37921497	37979401	0.2093872243067982	0.21401309840771363	0.1709877452026675	0.24004757242789165	0.18556171041237793	0.19029242593684506	0.2930440790482398	0.17057320187614886	0.20786582460069683	0.1835917914787662	0.30956643397794753	0.17183122847872942	0.24138537373855382	0.2129990743037697	0.14964488353007327	0.1560686995950224	0.14583849355705003	0.19861650213512647
9	37992697	38066212	0.23489391939499818	0.2648815232927383	0.1869601459903058	0.28049012326350664	0.22681143755064717	0.23521115916002067	0.3153890945277502	0.19915268727716157	0.26431602800891857	0.1881414813598652	0.38853006433410037	0.16789892113993474	0.23020451501589978	0.21671563763074495	0.18217919202849125	0.172686473528023	0.16761046878164645	0.2357747226805033
9	94767247	94813751	0.1593534698944734	0.17305658951263223	0.13293479137263087	0.11525897024479827	0.09984865265812348	0.11085007505912403	0.23408190856626296	0.122573175594028	0.17705360558621075	0.1478961420462447	0.2917389015881271	0.14831556785768804	0.10171225402161845	0.09910372893459508	0.10668297572789211	0.08675125335955262	0.09010396391850109	0.15477030123073102
9	106859997	106898751	0.30500231653605214	0.2580249128770994	0.18246054494760652	0.250939464819772	0.26918772569411664	0.2852558710356807	0.3662742372862006	0.2042752236773283	0.29672815837160627	0.20395967083864835	0.3753490851842766	0.20178131330360652	0.22404615816245765	0.2380411382994488	0.17294512779001617	0.17558357749399128	0.1732651907147712	0.32479748263519387
9	110007397	110193301	0.1364536559772426	0.16662332577994146	0.12232544039427666	0.1314512254403776	0.13049801302577121	0.11899721162075029	0.15448430529033907	0.10414629905197466	0.1236053107469262	0.11073599198394142	0.2070112606127424	0.1046185760824367	0.10349374906811651	0.09662856282115971	0.08684836372166431	0.07540282526715808	0.08821665798873675	0.1267729291099984
9	112010897	112082301	0.2800884948514684	0.2678313397963416	0.18046097009178327	0.1723905349390532	0.1380669276711321	0.1387236627599052	0.44775972171229517	0.24352098710746017	0.2415984457617374	0.25040311154029565	0.4957400214147305	0.2033027675892572	0.16932862876819585	0.1285669225202706	0.1128437900381468	0.08343197976547535	0.12040455049413036	0.13274167164256512
9	115664947	115693701	0.25613077919697813	0.2152973934708492	0.16318453794872617	0.1474052089873864	0.1414709430590796	0.0856949814495899	0.41431844291294506	0.2138899606311877	0.3525900897444553	0.31190024189545273	0.5043058979441556	0.26448417662287776	0.16629667639623144	0.14156141394764463	0.11107561926929281	0.07707661064376443	0.09156631579998484	0.11464242181484859
9	122988147	123104301	0.1289487402703656	0.1492339516348902	0.11309057460348867	0.09989188198101905	0.09944109167893754	0.08541378835663362	0.12521303240681175	0.09030110997596494	0.07990798111561569	0.09629486088233373	0.16717828714781913	0.08231750057701501	0.1003008802848546	0.0879175389531659	0.08135744514721105	0.0705700746429798	0.06996835496382434	0.10665227087980701
9	124251597	124307001	0.12320827597561228	0.13483261386696238	0.11378501603450356	0.1711042818075564	0.14776194188475078	0.1558196196817978	0.2943041851722546	0.11107345138082866	0.21249007314404375	0.13151176854944055	0.36332734621971735	0.11700025569577577	0.16833958510790314	0.15444855937219665	0.13800772947476297	0.11662744482732124	0.12231693128306866	0.1987529420404458
9	125509297	125559351	0.15793533458714262	0.15082254455684865	0.1265686273549907	0.1694615518256561	0.13469129529791168	0.17928378598667902	0.215167681806133	0.12024841582495867	0.1270991594409851	0.12907748307179248	0.2222381216795508	0.11064863419901164	0.1842267622608704	0.17521522037034087	0.15477717775305003	0.1516517382154833	0.17148639510769062	0.223469407491698
9	125784147	125856501	0.08216825050064393	0.08814985529636907	0.0625038325980808	0.07204053173117697	0.07295583224052145	0.07649081134992453	0.1215635962182913	0.0675024076285283	0.07691504108245018	0.07031658484979217	0.13442488183151066	0.062209629645593886	0.0637581411580356	0.04852003292799486	0.058364106084646754	0.05065162445854148	0.058403848901143425	0.0756161135093612
9	129931747	129999401	0.12824512154807444	0.13159652420451154	0.11335721970591107	0.1297618843818199	0.11483581789167639	0.1280529218146394	0.17302443623428998	0.09843226689355185	0.13296904852190275	0.12204190106809389	0.22778779577063155	0.07754295548017319	0.15488059687761183	0.1450667989319581	0.13338540306970575	0.12603579107161006	0.14032176882294298	0.22656952622784893
9	130823247	130870501	0.23077110754088756	0.27011108189893773	0.2068972726598975	0.23952747341613403	0.17050900242950148	0.2226083194472809	0.36280900872093974	0.20351565426584306	0.27595001515210466	0.20021556208030913	0.37058875599958224	0.20653297894710224	0.19096651672951784	0.19655453855340893	0.15873605082077713	0.16488146276409754	0.15885827794590132	0.2470578795359451
22	24282697	24339106	0.10135416098305125	0.15096298922945545	0.09790769598088432	0.12478812838391007	0.11789909133650651	0.13002465313911904	0.11763307299097236	0.0773199612537304	0.08112062874100463	0.08449492385955652	0.12960672559855305	0.08645035312803062	0.12441731521876168	0.10549926225608436	0.10040244770291454	0.09672425536088262	0.11052637211817325	0.17094822297912105
22	31207297	31254601	0.29268014511046975	0.33345951606499363	0.2714565068252622	0.21716380849397646	0.1692904962045473	0.21617938902248565	0.29388662546915245	0.18228884327290257	0.22977199174472834	0.23608644167689918	0.40382899193413574	0.20242860372235966	0.234348745604584	0.21461481978318867	0.20139229231331077	0.18654895817092895	0.16520686565346504	0.24976959126919537
22	31583547	31662751	0.20392071179974333	0.22501254384501215	0.1879505689727489	0.19792869271860378	0.1646058790805899	0.18487272769758276	0.2703513525591504	0.15789915778725858	0.18729382030291503	0.1609118367794472	0.3566412047081789	0.15806071630681098	0.1683943172961581	0.17748230013611666	0.13536502274109166	0.13314049661778815	0.1438499375631274	0.22449454962537385
22	36295897	36399251	0.3083377450576263	0.3463049858474139	0.25364458169754983	0.25441509106758764	0.1854222818844864	0.18633975135072234	0.4222836278180296	0.21467768338016088	0.34726053109545474	0.24517773246227534	0.4360845366480191	0.22543298049677804	0.2307490666203517	0.22775632629528633	0.1624559234420657	0.16179308693961164	0.16278551657840068	0.2525323796928915
22	40466438	40543951	0.15343831884854492	0.1986520917410553	0.13499425578742594	0.08205125234666395	0.08591569262728946	0.07715427981758177	0.2312910857975535	0.10902008678459324	0.15127334070961915	0.13825550960832828	0.23846371966714242	0.11320164844404551	0.08613275968508807	0.08944736180147185	0.07081162892470981	0.06802359192133249	0.06834622830033976	0.09148632327454276
22	42905297	43018201	0.1655288458733547	0.1949276951575546	0.1600030594985976	0.1034883921059882	0.09387745220192925	0.09661732964196229	0.22473364830960332	0.15543827900824053	0.1719274765313586	0.15057515748924125	0.25851160252162925	0.14833934678873759	0.1010567407236506	0.08616365515653589	0.07595606352475279	0.08040501802741491	0.09230046434640912	0.11398421334695677
5	9324147	9372201	0.14702451274371708	0.13118444790181383	0.10816996406808897	0.1269949064892951	0.12972780615767296	0.11424097770144732	0.2349121878181436	0.13522338489258587	0.14076098711288101	0.15774687445446411	0.26303629575791165	0.1333725385109645	0.10643986403485499	0.09969744974073967	0.08581218951784665	0.0705655415987848	0.07459601497372598	0.11787255460618735
5	9426847	9508331	0.1435070719869113	0.2017029687267811	0.1588368665927489	0.12999918821363876	0.146173768063162	0.1272799052211271	0.15431859534248804	0.1265977155503486	0.12408094422570885	0.1466385826425627	0.2510477696434285	0.11932502378758554	0.08871581909953995	0.07243299834505283	0.092740926393807	0.07625271618866104	0.07629778199178223	0.12886423407336167
5	17220558	17262401	0.1408189926587912	0.20717371872817741	0.0903115050472361	0.104149126019758	0.1526338691612907	0.12474174256302764	0.16784181808860296	0.10601478701927775	0.10270811918537984	0.09814936128567717	0.17485137614714832	0.08163036592270238	0.1019041918683895	0.0831203392259758	0.08848452597843488	0.06688707017746144	0.06003718143848365	0.12644468512098841
5	52994197	53046301	0.09376811291776292	0.1267009361037805	0.1148899339087807	0.12375412018593628	0.13508160177341896	0.10653374525501629	0.18878095156640487	0.11674551288596785	0.16037067670347913	0.13202831939008783	0.2051763636970166	0.12995719625543206	0.09262504472746656	0.07305960322142384	0.09228084577819289	0.08787656983070297	0.09189946040288809	0.10235700067797972
5	61350847	61505451	0.14758932058939855	0.13791718763337363	0.13437267593143154	0.0995909280030206	0.10571615641186248	0.10313121299844628	0.1485552691809586	0.09490182401861198	0.07926488988319062	0.07609761001523326	0.2104000014327972	0.07141499200744252	0.11179321135471537	0.10341769936501868	0.10757751881728317	0.08364701242348843	0.08963183802639815	0.1400378666527223
5	65100547	65248151	0.09703577213015079	0.10597575072712642	0.07051871054550529	0.06892073984790698	0.07390032832525023	0.06244094698694041	0.12426276981680114	0.08100527128275681	0.0831731593526469	0.08777134404399793	0.15728704280085865	0.07585255311978431	0.0722413128718647	0.057246784679883624	0.05609573596572929	0.048763920735148694	0.051575655880172946	0.0733761701475943
5	69237792	69296951	0.08327122259005673	0.08544467051829106	0.07646297852701738	0.08312716160398417	0.07389539163307528	0.05549314303237042	0.11068984784851302	0.06042546502556924	0.051598522426883994	0.06064073661383706	0.13387655484641173	0.048096773755024504	0.0735684327321626	0.07501200509545794	0.07950597468923189	0.049660017066691854	0.07361288094050873	0.1189970163868369
5	76488247	76543601	0.11860782152595455	0.1475825951087445	0.12140066915678353	0.10583583273671127	0.12218225632180828	0.10083184667292158	0.09561895057957127	0.05480904334487964	0.07002143308424962	0.07445306186507711	0.13498150369578893	0.05516397369948121	0.17735964178612862	0.14164110372543795	0.12308975686708654	0.11322061237452775	0.12721552735589023	0.18708479988637333
5	95710247	95802001	0.17392620886061502	0.1975441896270779	0.15056785292167202	0.16771069387324944	0.1862017455875493	0.16587144068808055	0.2095147305592801	0.13490002588633337	0.1498384935805893	0.12265895576789897	0.29015880227444585	0.12406397806392208	0.14986621311612688	0.13678095591865722	0.11322471847531664	0.12401935132480121	0.11905260840580549	0.17996388134711958
5	120599047	120624601	0.09905629558273917	0.13994864586994935	0.11360678374295055	0.11150025001437448	0.12714432288731825	0.08627989766070872	0.14989570141304684	0.14137199457351105	0.10280231657184978	0.10602682256925762	0.17175798584907537	0.10677010480344475	0.10186028185671214	0.08209538646521614	0.07509681016298113	0.05579286253959848	0.06359287566975472	0.07607046656160436
5	122140947	122184251	0.14494480472702667	0.14190585525234414	0.0998688318649148	0.09969734006631678	0.13008712122497612	0.09490267454469353	0.26177662849218025	0.15331310940967482	0.17197676910662538	0.153459394940548	0.27130740069566517	0.14474280514847315	0.11110615938369493	0.09138092959223941	0.10449179191018265	0.07538815277396352	0.07854790285304736	0.11313705052644676
5	131504497	131547351	0.07965586553699135	0.10801648572027192	0.096042682831946	0.0962145347080644	0.13155007363578858	0.1035403052920836	0.09006269774549948	0.08133022451829634	0.08179883361413105	0.08441467642425934	0.14213064121865104	0.0780129536815878	0.10056370700315057	0.0753637778227516	0.08677720271995076	0.06982420288015373	0.07074751123157397	0.1026476372328415
5	140280247	140343602	0.16699841794584705	0.1738130388678557	0.162013611079798	0.17169899635957533	0.15893779556818927	0.13986452253512985	0.2548479526393299	0.18943795330794838	0.20736466880677865	0.1995414525034447	0.36201712179861884	0.1703664604490427	0.18508988264886528	0.18352003420689855	0.13454230377268436	0.126715322467261	0.12167664326001769	0.1718650312530558
5	147471147	147507055	0.2152213425519057	0.2078487535359354	0.2104224568375471	0.21527208385540647	0.242063709978634	0.23895735833415027	0.2558713621256453	0.17569954807453475	0.19575111222932168	0.17220093127561326	0.32146343225359403	0.1695465083659182	0.1876704235801607	0.16819746737125144	0.16233169865634003	0.16730171510406414	0.1944454602674448	0.30950410324097893
5	150008297	150066101	0.10319875289288896	0.14432044237153308	0.09942617029602932	0.12936574469414747	0.11662274595909305	0.11783372022432571	0.23008264677726967	0.11079971192259735	0.16695689036926656	0.12883479586054752	0.26609515287544977	0.13165980860897483	0.139617932916446	0.14305979077986167	0.12017835165556003	0.1108718863336518	0.10448028929235208	0.17123366872461623
5	151658897	151703801	0.2424058216730461	0.3237958051083858	0.22283460614935624	0.3066216955096748	0.33013632349071864	0.31850926569990673	0.393120938474174	0.24293238904074116	0.3138009841051761	0.2556873842990646	0.5063917826904589	0.25395471264007785	0.273706205463294	0.2533221187361168	0.22045087022773074	0.2183575675380871	0.20569269399684206	0.32773300569211616
5	154193732	154320951	0.13776704665896353	0.14595353178030543	0.12502352231257233	0.12335875957055363	0.1451214245448502	0.11634795687904782	0.17565090887937698	0.10171380150361409	0.13276461782666701	0.11775196236157927	0.2027589373496153	0.10482807239090948	0.1491028371549753	0.11320662617950542	0.11852611982614164	0.10512431531105319	0.1072931333921135	0.1360910779423953
5	154342197	154376051	0.12310828581186085	0.14308639329811274	0.10625538726587495	0.14391744012575508	0.14224005948894206	0.12172459046238485	0.13087902929295636	0.08758407524475105	0.10810244580272477	0.09375370834303563	0.18138139616402918	0.08730174041369804	0.15172401819338246	0.12420005725653857	0.11812708757098739	0.09706134045552718	0.11119900325443989	0.15431158390779606
5	157495447	157572822	0.15434370794291816	0.17905189545850497	0.10229079277996257	0.13477911929798225	0.1364293156184555	0.1237349940279628	0.20691600434296809	0.1393184997924668	0.16839814853226787	0.15041009666460298	0.2806168186639542	0.12518740502812625	0.12452727601251257	0.12324234716640493	0.11266788854678118	0.10119630354317899	0.09724483261004767	0.13433946145033976
5	169548297	169606201	0.17384726332916667	0.18382683375788175	0.13045365029815473	0.16279573233557507	0.12790021836723522	0.15773577262741806	0.15515913497401265	0.11595067667437009	0.11588245343524221	0.12619463147180474	0.2128757871267363	0.10756133306608477	0.17134466019136227	0.15469406643936987	0.1204748666610504	0.11016662521490593	0.13010506963514049	0.17793690816793473
15	32769247	33035351	0.11789762099683039	0.14965257531341997	0.12825065533911453	0.08380236015076233	0.08906902407411113	0.08359869412847845	0.14597922188888046	0.08465976347365697	0.09588126651948191	0.09225043969378867	0.18180562954049814	0.07222361536948525	0.07068309554722631	0.06872255400960568	0.06488130910662855	0.057239364567678676	0.06163350909166225	0.0870528126140896
15	40992297	41050501	0.0965313692673782	0.10100663254338002	0.08980711176324707	0.06519150159569709	0.08136362147465155	0.07574723286835724	0.09024655403455178	0.05039122879816578	0.0733590687133479	0.05899676762294001	0.10715036958667741	0.048625670635395836	0.06929654830915412	0.07461290828688942	0.06924122390790212	0.062311081318745895	0.07239874801564558	0.11991291384154996
15	44028097	44164751	0.09934739781238322	0.1356544065537871	0.09833754884228317	0.09738420388974707	0.0846330662652486	0.10288502431233632	0.11413946074743679	0.07646916816146751	0.07980650066214082	0.08582024247319846	0.15874030597694852	0.07111694968390249	0.08567498427468213	0.0766620881844112	0.07876327937558404	0.061232635555558024	0.06672258872074464	0.11489447708175589
15	48395247	48510951	0.09286313054404731	0.09150886751995556	0.07326899473637188	0.07339780876499642	0.0640765434763719	0.0579001633840261	0.12181331982054361	0.08186137668935557	0.09712553089533843	0.09608175464591195	0.16758454448263535	0.08598438759987508	0.06139069497163558	0.05094759066372243	0.05117750372680637	0.044105633903832826	0.04831629563392074	0.0705790086545805
15	48524197	48642787	0.10388921398405349	0.13056276296348346	0.13569676977519204	0.15811963190339653	0.1290924146581627	0.12482170895276137	0.1847019698825801	0.09886616693682837	0.11388037436786955	0.09393458860501143	0.20141698382824103	0.08959748529066723	0.1339715581843324	0.11784377936948769	0.09885402274671613	0.08948838187385898	0.12000878910668603	0.14536256664868574
15	51835397	51889201	0.10743897408962132	0.11331506462850424	0.08733122777007651	0.1379665336673086	0.14088908095445066	0.1259542846856424	0.14009617621321124	0.10336825134534539	0.1184931756648251	0.11099540994058833	0.19705057250775557	0.11376074805367822	0.13088110589192062	0.1273683007951201	0.11515439935408607	0.09322170973911098	0.1074016033912108	0.13840619283794647
15	60342847	60472801	0.23485062695916772	0.2479368179106948	0.18838723303826338	0.27987496934928485	0.24266514354430038	0.22453025017414288	0.30246286835909936	0.19377858459871816	0.2518564151376876	0.21825961315041134	0.40025902295510635	0.19750328096856595	0.23597343419892491	0.24579017638444725	0.1753989422212322	0.20063214949184188	0.18809719963362212	0.29888007709051195
15	71651697	71731001	0.14894162787496143	0.17614301885452643	0.12712145284479748	0.11830678933236038	0.11039965205972253	0.11675622951386226	0.1763779557201648	0.10566730370134127	0.12899979699145467	0.12104258778753987	0.2513390137485588	0.0989871329285874	0.18262415505748883	0.16343100851745282	0.152638404477416	0.12409616228316127	0.13591799067277657	0.197542496961703
15	85393797	85445551	0.08451596027937797	0.09044817066736115	0.07647009040725343	0.07869666437854453	0.097832302835909	0.08142976302864897	0.10948499742478147	0.06171853685228991	0.08426005480893214	0.07182601681289143	0.135962219681441	0.06967312162547874	0.07093567839630067	0.06547825193907165	0.0618973551856507	0.06568405660836978	0.06014350242976133	0.07816675935887482
15	90391238	90424151	0.1537611496537818	0.28378298959127346	0.16659491284408057	0.13612900176380188	0.19244313894352183	0.17280815065621757	0.15891311450624504	0.1176367223064613	0.16003198673802912	0.11285850471036828	0.2689171398022571	0.15469212060451273	0.21274582416186216	0.15874411415988232	0.16357001109718752	0.15341122069484028	0.12039532869289583	0.14946062156608766
15	98716247	98765001	0.1512030401660311	0.1728797694073844	0.14213815007319228	0.20653528235664603	0.20146901138728682	0.20068325938460388	0.1658236788661656	0.10650806995370898	0.12529155487034788	0.11702132523932057	0.22188463894888633	0.1003989133254983	0.16710552208615118	0.16473958484902626	0.1364077524554983	0.15033801036650454	0.1513667601145702	0.1913875437754005
15	98841397	98928101	0.23252768351098674	0.2981699641386076	0.21880811631541622	0.21609736924342188	0.21922973690131015	0.21437025390747927	0.3412490548118811	0.1716787097740465	0.2364400709438875	0.21121382666814623	0.41384125990313225	0.19381134789011795	0.1905227239780361	0.22080640549952477	0.16827471781806883	0.17753906045833326	0.16114578895550033	0.2554593664156124
15	101640397	101717901	0.1574863031858473	0.20740052500410425	0.11528088783832535	0.13147145736612706	0.13486890901689208	0.11696627169689974	0.22613299432843487	0.1466750410213293	0.18006022344614234	0.13386318736496938	0.2786078676831168	0.1289906233872861	0.13227069122011406	0.12098165244666093	0.09788847587024403	0.07810384373635103	0.09634321412559528	0.15031809391122855
13	32021847	32064001	0.19195043335131354	0.20831387159592785	0.18340789047244485	0.1810102326216755	0.1874476515714708	0.19173066342215178	0.16464190286707717	0.11310948545589634	0.12187579718389117	0.12459701889608536	0.21145101380686743	0.1215420920463199	0.12017573786696294	0.13625113527752694	0.11523133216873553	0.12781188439785074	0.1270186835233978	0.1710034824423448
13	45177147	45292701	0.10387300634070272	0.10478745562486128	0.07743675011416581	0.08592273043867049	0.079435999819958	0.07613916014350075	0.14155384090009895	0.0838466728885843	0.10038670358091763	0.09422025849684176	0.19993893682255864	0.0900228434468403	0.09504417694339955	0.09329234813852742	0.08232858790798814	0.07260238706231793	0.07900468331951414	0.1116307589877088
