ensembl_id	gene_symbol	baseMean	MeanExpr_DMSO	MeanExpr_TDI	log2FoldChange	lfcSE	FoldChange	pvalue	padj	gene_biotype	location	DMSO-OE_mCherry_DMSO_RNA_S165187_R1	DMSO-OE_mCherry_DMSO_RNA_S165187_R2	DMSO-OE_WWTR1_DMSO_RNA_S165191_R1	DMSO-OE_WWTR1_DMSO_RNA_S165191_R2	TDI-OE_mCherrry_TDI_RNA_S165184_R1	TDI-OE_mCherrry_TDI_RNA_S165184_R2	TDI-OE_WWTR1_TDI_RNA_S165188_R1	TDI-OE_WWTR1_TDI_RNA_S165188_R2
ENSG00000036565	SLC18A1	187.333089641642	321.208550791253	53.4576284920308	-2.5504659138384	0.321102671393111	-5.85823437674152	6.82066337559947e-17	4.04571561619062e-15	protein_coding	chr8:20144855-20183206:-	352.596834458056	288.87317222094	310.461524088711	332.902672397304	32.8685156133819	99.9503229630354	46.1807916245704	34.8308837671353
ENSG00000049130	KITLG	128.444328216874	37.8214743402103	219.067182093537	2.34412905165092	0.296746971888845	5.07753771859303	1.18048599398999e-16	6.97354032286414e-15	protein_coding	chr12:88492793-88580851:-	45.2388391380148	45.261234357198	17.9840517002607	42.8017721653677	326.751714038914	305.673317799574	132.060860259736	111.782836275923
ENSG00000004399	PLXND1	169.811172396423	255.089809457125	84.5325353357222	-1.54324409743163	0.194856494490855	-2.91449130473932	1.5234076000511e-16	8.92642841924677e-15	protein_coding	chr3:129555175-129606818:-	223.533087505485	223.643746235567	268.814246467055	304.368157620392	93.7719416028836	71.808969895773	71.2966607537227	101.25256909051
ENSG00000107954	NEURL1	151.480648814379	224.7092743382	78.2520232905577	-1.47554140497248	0.187173456539023	-2.78087983392962	2.0188831917048e-16	1.15949589021998e-14	protein_coding	chr10:103493979-103592552:+	247.483061166787	226.30617178599	218.648207513696	206.399656886329	65.7370312267637	74.7201443510071	79.3985540211912	93.1523635632688
ENSG00000122585	NPY	230.992890014924	319.151105972548	142.8346740573	-1.120883464754	0.141649596759399	-2.17480110271277	2.24029910002462e-16	1.27652948325419e-14	protein_coding	chr7:24284188-24291862:+	367.232929473297	427.319300842958	231.899614029678	250.15257954426	163.375857019457	184.374382164823	109.375559110825	114.212897934095
ENSG00000130226	DPP6	227.692455008245	317.261164315398	138.123745701092	-1.16736897753956	0.148091720180747	-2.24601720249082	2.68739997733979e-16	1.51932577625152e-14	protein_coding	chr7:153887097-154894285:+	270.102480735794	339.459257678985	320.873343494125	338.609575352687	126.640457216265	145.558722761702	137.732185546964	142.563617279438
ENSG00000180884	ZNF792	120.677525144878	180.439094520402	60.9159557693535	-1.52953928127296	0.195752615095236	-2.88693631258532	3.5211600597042e-16	1.97526161023639e-14	protein_coding	chr19:34956354-34964229:-	167.649815629114	171.72644800231	191.198865444877	191.181249005309	69.6039154165734	63.0754465300709	55.9030635455326	55.0813975852372
ENSG00000091129	NRCAM	857.60898933246	483.117856634124	1232.1001220308	1.320880688972	0.168450999617678	2.49818564255446	3.59066080194445e-16	2.00647234697073e-14	protein_coding	chr7:108147623-108456717:-	328.646860796755	532.485110084683	513.965267012714	557.374188642344	964.787605357503	1401.24530445265	1308.45576269616	1253.91181561687
ENSG00000126522	ASL	254.026520229267	374.400650293717	133.652390164816	-1.48744603939618	0.191475912316075	-2.80392165528808	3.70876646696931e-16	2.06449911832488e-14	protein_coding	chr7:66075800-66094697:+	369.894037657886	391.376555912242	360.62756304207	375.704444562672	156.60880968729	179.522424739433	111.806127091065	86.6721991414762
ENSG00000187323	DCC	84.2158126222939	16.7267726069591	151.704852637629	2.98267920928112	0.385669120816356	7.90452740395203	3.83416627742246e-16	2.12612599743813e-14	protein_coding	chr18:52340197-53535903:+	13.3055409229455	21.2994044033873	7.57223229484661	24.7299128066569	219.445677771697	192.137514045447	102.083855170103	93.1523635632688
ENSG00000178403	NEUROG2	1002.51590584418	1357.6364020824	647.395409605969	-1.11223594357316	0.142883265920733	-2.16180432448028	4.55845779982981e-16	2.50853839303943e-14	protein_coding	chr4:112513516-112516180:-	1189.51535851133	1158.15511443418	1518.23257511675	1564.64256026733	414.723329357083	425.03147046417	875.814662213344	874.012176389279
ENSG00000177432	NAP1L5	177.938072700794	249.739632496148	106.13651290544	-1.19795449681444	0.153520793404238	-2.29414168915372	5.19449945873869e-16	2.84772691917898e-14	protein_coding	chr4:88695913-88697829:-	275.424697104972	246.274363414166	239.471846324524	237.787623140932	99.572267887598	113.535803754128	108.565369784078	102.872610195958
ENSG00000132329	RAMP1	642.558368991619	899.840016670912	385.276721312325	-1.22157823868582	0.157955677362739	-2.33201689188036	5.54076489917444e-16	3.02609397682082e-14	protein_coding	chr2:237858893-237912106:+	908.76844503718	927.855304322559	921.919281897575	840.817035426334	286.149430045913	304.702926314496	482.062649414375	468.191879474516
ENSG00000182175	RGMA	67.7453695953643	22.1218908093057	113.368848381423	2.29811714052379	0.298832161636615	4.91815478545245	7.23673411597283e-16	3.92274355282677e-14	protein_coding	chr15:93035273-93089204:-	14.6360950152401	15.9745533025405	29.3424001425306	28.5345147769118	116.973246741741	99.9503229630354	123.958966992268	112.592856828647
ENSG00000182118	FAM89A	49.5914108248547	11.3539962608199	87.8288253888895	2.91111932585704	0.378737923798719	7.52201574313545	8.78589541198577e-16	4.72707302221821e-14	protein_coding	chr1:231018958-231040254:-	15.9666491075346	13.3121277521171	6.62570325799079	9.51150492563726	73.470799606383	102.861497418269	89.1208259421534	85.8621785887522
ENSG00000121577	POPDC2	321.511507952297	190.529278876344	452.493737028249	1.21425261529108	0.157018216303519	2.32020554045253	9.19667888478579e-16	4.91156950182674e-14	protein_coding	chr3:119636457-119665324:-	218.210871136307	162.407958575828	177.00092989204	204.497355901201	394.422187360582	472.580653232993	519.33135844473	423.640749074692
ENSG00000164976	MYORG	254.562444031842	148.830134284147	360.294753779536	1.23463571278607	0.159976916084327	2.35321920060925	9.18319574728174e-16	4.91156950182674e-14	protein_coding	chr9:34366666-34376898:-	149.02205833699	133.121277521171	143.872413602086	169.304787676343	365.42055593701	392.038159971518	302.200618876575	381.51968033304
ENSG00000109861	CTSC	309.800337499156	191.164123317037	428.436551681275	1.13085296629396	0.147254234468797	2.18988174622836	1.42569779309919e-15	7.53070224800165e-14	protein_coding	chr11:88293592-88337761:-	182.285910644354	190.363426855274	167.535639523481	224.471516245039	474.660034299132	390.097377001362	418.867881928121	430.120913496485
ENSG00000184922	FMNL1	97.3253818812839	148.203362622909	46.4474011396587	-1.62902114878592	0.213314066597271	-3.09303069091043	1.4676022505795e-15	7.72385722641347e-14	protein_coding	chr17:45221444-45247319:+	149.02205833699	154.420681924558	149.551587823221	139.819122406868	50.2694944675252	50.4603572240567	36.4585197036082	48.6012331634446
ENSG00000155974	GRIP1	88.414247354784	148.193071977969	28.6354227315986	-2.32415080765865	0.308476861097276	-5.00770927263946	2.1731904949462e-15	1.12733283273679e-13	protein_coding	chr12:66347431-67069162:-	114.427651937332	165.070384126252	123.995303828113	189.278948020182	25.1347472337626	16.4966552463262	40.5094663373424	32.4008221089631
ENSG00000041982	TNC	1599.38634516065	239.439243307251	2959.33344701405	3.90601408254211	0.549882792257079	14.9908894794297	2.19740959787946e-15	1.13582532536105e-13	protein_coding	chr9:115019575-115118257:-	484.321689595217	320.822278826021	106.957781164708	45.6552236430589	3427.99283426624	3406.07411262383	2783.81052670217	2219.45631446397
ENSG00000147255	IGSF1	245.172608344978	380.273768683145	110.071448006811	-1.8052103832374	0.243792675924522	-3.4948011813011	3.5984258754297e-15	1.8338034399681e-13	protein_coding	chrX:131273506-131578899:-	375.216254027064	371.408364284066	341.696982304953	432.773474116495	84.1047311283595	57.2530976196028	145.834078814433	153.093884464851
ENSG00000058404	CAMK2B	136.341080537908	215.06959880517	57.6125622706461	-1.89216514754834	0.254613333730493	-3.71191879069136	4.27129221141554e-15	2.16906709388832e-13	protein_coding	chr7:44217150-44334577:-	232.846966151547	166.401596901463	251.77672380365	209.25310836402	34.8019577082867	41.7268338583546	84.2596899816723	69.6617675342706
ENSG00000112541	PDE10A	96.1022502609053	151.725881596253	40.4786189255581	-1.82141698420085	0.244644158287094	-3.53428157674857	5.25853552555567e-15	2.65180434360165e-13	protein_coding	chr6:165327287-165988078:-	186.277572921237	166.401596901463	140.086297454662	114.138059107647	33.8352366608343	44.6380083135886	43.7502236443298	39.6910070834798
ENSG00000164171	ITGA2	102.595280473592	45.606180855333	159.584380091851	1.69458399246245	0.227946008233308	3.23683537571789	6.91796404125811e-15	3.46448766675186e-13	protein_coding	chr5:52989340-53094779:+	62.536042337844	57.2421493341034	26.5028130319631	36.1437187174216	218.478956724244	236.775522359035	88.3106366154065	94.772404668717
ENSG00000166974	MAPRE2	378.905221774593	546.936113450868	210.874330098319	-1.3426733387196	0.182018527745763	-2.53620847428981	7.08593300251918e-15	3.53636925329173e-13	protein_coding	chr18:34976928-35143470:+	484.321689595217	485.892662952273	572.650067297775	644.880033958206	233.946493483483	257.153743545674	183.102787844788	169.294295519332
ENSG00000118473	SGIP1	403.017592558066	562.231765914296	243.803419201836	-1.17206293264117	0.15685831136694	-2.25333674896627	7.69637472545281e-15	3.80169390448732e-13	protein_coding	chr1:66533383-66751139:+	592.096571071076	629.663642675137	405.114427774294	622.052422136677	261.01468281215	267.828049881532	238.195662063574	208.175282050088
ENSG00000214944	ARHGEF28	122.13731840346	198.840293291905	45.4343435150146	-2.06188508781856	0.279973510936128	-4.17531512818867	9.95004369294619e-15	4.83244907275202e-13	protein_coding	chr5:73626158-73941993:+	238.169182520725	155.75189469977	183.62663315003	217.813462797093	54.1363786573348	41.7268338583546	57.5234421990263	28.3507193453427
ENSG00000198208	RPS6KL1	130.430682782335	198.122394709522	62.738970855148	-1.59890906469848	0.216812240838741	-3.02914169424679	1.08481532008976e-14	5.23351070921968e-13	protein_coding	chr14:74903951-74923302:-	220.871979320896	228.968597336413	146.712000712653	195.937001468128	67.6704733216686	69.868186925617	68.8660927734822	44.5511303998242
ENSG00000111859	NEDD9	184.605209404888	86.9400068601063	282.270411949669	1.63594891017602	0.223014371061803	3.10791901317415	1.46264564128806e-14	6.98642586348586e-13	protein_coding	chr6:11183298-11382348:-	107.774881475859	89.1912559391843	89.9202585013035	60.8736315240785	254.247635479983	406.594032247688	230.903958122852	237.336021948155
ENSG00000126500	AP006333.1	75.760061833976	132.792958585154	18.7271650827976	-2.79634112687386	0.388378340305536	-6.9467641968798	1.71571543766356e-14	8.11488546709303e-13	protein_coding	chr11:64103188-64119173:+	141.038733783223	106.497022016936	155.230762044356	128.405316496103	17.4009788541433	4.85195742539007	21.0649224954181	31.590801556239
ENSG00000137714	FDX1	149.174956500537	86.4839061729938	211.86600682808	1.26763064568865	0.172932559663391	2.40765828234293	2.25987575760111e-14	1.06538051595312e-12	protein_coding	chr11:110429948-110464884:+	94.4693405529132	95.8473198152429	75.7223229484661	79.896641375353	203.011419965006	218.338084142553	209.839035627434	216.275487577329
ENSG00000229312	AL353693.1	30.9667767104477	2.75430775154708	59.1792456693483	4.28844871312237	0.582807205365154	19.5412210509747	2.71819078671644e-14	1.27315130278793e-12	lncRNA	chr9:69472466-69494513:+	1.33055409229455	3.99363832563512	2.83958711056748	2.85345147769118	41.5690050404535	48.5195742539007	70.4864714269759	76.1419319560632
ENSG00000179431	FJX1	290.865486712994	172.134956488832	409.596016937155	1.22319767628188	0.168220823114853	2.33463607065604	2.81010378393125e-14	1.30773736542884e-12	protein_coding	chr11:35618460-35620865:+	251.47472344367	163.73917135104	123.995303828113	149.330627332505	441.79151868575	505.573963725645	341.089706560423	349.928878776801
ENSG00000138696	BMPR1B	277.563977803933	385.612117746859	169.515837861007	-1.14642618878195	0.157311409642536	-2.21364854695788	2.8310926072673e-14	1.31328215721089e-12	protein_coding	chr4:94757955-95158448:+	344.613509904289	344.784108779832	416.472776216564	436.57807608675	184.64372006341	147.499505731858	198.496385052978	147.423740595782
ENSG00000099889	ARVCF	584.366032177809	791.24896920354	377.483095152078	-1.0706672440579	0.147529755167111	-2.1004045762621	3.39576072538796e-14	1.56518614581337e-12	protein_coding	chr22:19969896-20016823:-	904.776782760296	782.753111824483	711.789835715582	765.6761465138	400.222513645297	528.863359367518	296.529293589347	284.317214006151
ENSG00000102996	MMP15	127.314702894314	202.693024960678	51.9363808279496	-1.95280713128923	0.275939501516342	-3.87127053674618	4.54652052920039e-14	2.07576629713304e-12	protein_coding	chr16:58025754-58046901:+	191.599789290416	197.019490731333	227.166968845398	194.985850975564	55.1030997047872	80.5424932614752	38.8890876838488	33.2108426616872
ENSG00000161513	FDXR	377.425869390417	238.499289309351	516.352449471482	1.03130331959029	0.143445533373218	2.04386983391525	5.59113034974211e-14	2.51305681837943e-12	protein_coding	chr17:74862497-74873031:-	267.441372551205	272.8986189184	213.915562329417	199.741603438383	702.8062014979	632.695248270865	383.21955155126	346.688796565905
ENSG00000066933	MYO9A	193.342593892326	285.71755583918	100.967631945472	-1.42561202623467	0.199733255926274	-2.68628435086266	6.59421784083169e-14	2.92754953406003e-12	protein_coding	chr15:71822291-72118577:-	447.06617501097	298.191661647422	188.35927833431	209.25310836402	108.27275731467	141.67715682139	80.208743347938	73.711870297891
ENSG00000132334	PTPRE	34.0840617894303	61.7070097803821	6.46111379847848	-3.14811903941729	0.44074084585163	-8.86499021936619	6.68676322174946e-14	2.95955731218287e-12	protein_coding	chr10:127907061-128085855:+	93.1387864606187	89.1912559391843	36.9146324373772	27.5833642843481	11.6006525694289	7.76313188062411	2.43056798024055	4.05010276362038
ENSG00000088808	PPP1R13B	294.430464900567	411.455165194095	177.405764607039	-1.17619483162804	0.16518014487765	-2.259799587675	7.78511859332419e-14	3.41436428488427e-12	protein_coding	chr14:103733195-103847575:-	399.166227688366	464.593258548886	345.483098452377	436.57807608675	159.508972829647	152.351463157248	204.167710340206	193.594912101054
ENSG00000196411	EPHB4	340.422595698777	160.758026924766	520.087164472789	1.91440667566322	0.278206167587241	3.76958754015825	8.28830447642532e-14	3.62406739236567e-12	protein_coding	chr7:100802565-100827523:-	240.830290705314	283.548321120093	49.219509916503	69.433985957152	669.937685884519	622.991333420085	382.409362224513	405.010276362038
ENSG00000131094	C1QL1	370.18380914484	509.092799855096	231.274818434585	-1.09349483522219	0.153911142255558	-2.13390335143273	9.45262362492712e-14	4.09604256657396e-12	protein_coding	chr17:44959693-44968303:-	560.163272856007	573.752706116245	427.831124658834	474.624095789299	194.310930537934	230.953173448567	251.96888061827	247.866289133568
ENSG00000173334	TRIB1	100.705112025027	48.1582492361153	153.251974813939	1.62354891530831	0.23013549273369	3.08132085211932	1.2032533302147e-13	5.13474058648155e-12	protein_coding	chr8:125430358-125438403:+	67.8582587070222	41.2675960315629	39.7542195479447	43.7529226579314	166.276020161814	159.144203552794	145.834078814433	141.753596726713
ENSG00000170017	ALCAM	357.097826837945	199.348330193172	514.847323482719	1.25476772658849	0.17790799811909	2.38628726369559	1.23188366750111e-13	5.22846109083387e-12	protein_coding	chr3:105366909-105576900:+	254.13583162826	312.835002174751	144.818942638941	85.6035443307354	775.310280056831	780.194754002723	247.107744657789	256.776515213532
ENSG00000250510	GPR162	254.151529738769	363.170798370458	145.13226110708	-1.27146639440944	0.180955324635867	-2.41406813318158	1.28062088159081e-13	5.41942281265023e-12	protein_coding	chr12:6821624-6829972:+	302.035778950863	315.497427725174	381.451201852898	453.698784952897	149.841762355123	160.114595037872	123.958966992268	146.613720043058
ENSG00000174807	CD248	98.6515534128839	146.722785274494	50.5803215512743	-1.47825750462097	0.210729008065714	-2.78612020766124	1.5507936689493e-13	6.52460371241371e-12	protein_coding	chr11:66314494-66317044:-	127.733192860277	125.1340008699	159.963407228635	174.060540139162	50.2694944675252	47.5491827688227	47.8011702780641	56.7014386906854
ENSG00000181409	AATK	475.712315896638	645.736968473133	305.687663320143	-1.0632774470415	0.150511845701658	-2.08967335558768	1.58988775177465e-13	6.66969432795204e-12	protein_coding	chr17:81110487-81166221:-	561.493826948301	677.587302582759	606.725112624585	737.141631736888	281.315824808651	221.249258597787	371.066711650057	349.118858224077
ENSG00000143869	GDF7	28.7285743171307	1.945764640733	55.5113839935284	4.65909796426558	0.650522426595958	25.2655199373067	1.8684670328708e-13	7.79317676274904e-12	protein_coding	chr2:20667144-20679243:+	2.66110818458911	1.33121277521171	2.83958711056748	0.951150492563726	54.1363786573348	60.1642720748369	58.3336315257731	49.4112537161687
ENSG00000090238	YPEL3	463.228452261118	646.583168472598	279.873736049639	-1.24000157198743	0.179017775642759	-2.36198789652373	2.33364606430702e-13	9.59513053656691e-12	protein_coding	chr16:30092314-30096915:-	593.427125163371	605.701812721326	691.912725941609	695.291010064084	185.610441110862	180.492816224511	348.381410501145	405.010276362038
ENSG00000173114	LRRN3	587.233041564089	836.451438397646	338.014644730532	-1.30602675359617	0.190063058415936	-2.47259637368837	2.52904169833367e-13	1.0369070963168e-11	protein_coding	chr7:111091006-111125454:+	727.81308848512	849.313750585069	873.646301017928	895.032613502466	453.392171255179	398.830900367064	253.589259271764	246.246248028119
ENSG00000196358	NTNG2	146.845060061372	48.6816417433768	245.008478379367	2.25882587279507	0.333132205266536	4.7860181658602	2.95578923054591e-13	1.20166116667671e-11	protein_coding	chr9:132161676-132244526:+	43.9082850457202	26.6242555042341	83.2945552433127	40.8994711802402	305.483850994961	238.716305329191	204.977899666953	230.855857526362
ENSG00000168140	VASN	185.472590931468	260.339444616165	110.60573724677	-1.19983881112242	0.175684371852934	-2.29714004167532	6.39736006273268e-13	2.55066094181626e-11	protein_coding	chr16:4371848-4383538:+	239.499736613019	260.917703941494	248.937136693082	292.003201217064	113.106362551932	130.032459000454	91.5513939223939	107.732733512302
ENSG00000166352	IFTAP	781.812942741998	476.711812271992	1086.914073212	1.08620540912921	0.160464742156785	2.12314868765552	8.38362714845762e-13	3.29718031846813e-11	protein_coding	chr11:36594493-36659290:+	469.685594579977	431.312939168593	485.569395907039	520.279319432358	703.772922545353	794.750626278893	1394.33583133133	1454.79691269244
ENSG00000150938	CRIM1	178.909635101317	60.2225577126938	297.59671248994	2.21581886298934	0.326814830669847	4.64545163322613	1.34876545147484e-12	5.23342691131241e-11	protein_coding	chr2:36355778-36551135:+	119.74986830651	121.140362544265	0	0	585.832954756159	604.553895203603	0	0
ENSG00000188290	HES4	116.059331881827	176.043695079807	56.0749686838481	-1.58173110473649	0.237108057964388	-2.99328802061446	1.5469740709626e-12	5.93882114828694e-11	protein_coding	chr1:998962-1000172:-	158.335936983052	215.656469584296	167.535639523481	162.646734228397	62.8368680844065	40.7564423732766	64.8151461397479	55.8914181379613
ENSG00000100234	TIMP3	489.640675577671	716.864627307777	262.416723847565	-1.44986396261045	0.221243648230175	-2.73182290703741	1.65770021222283e-12	6.330315348681e-11	protein_coding	chr22:32801701-32863043:+	654.63261340892	670.9312387067	762.902403705796	778.992253409692	293.883198425532	387.186202546128	183.102787844788	185.494706573814
ENSG00000198400	NTRK1	97.747856543177	149.693203525497	45.8025095608568	-1.63771132931282	0.246573041691846	-3.11171801630746	1.79685804606756e-12	6.82570249363143e-11	protein_coding	chr1:156815640-156881850:+	133.055409229455	127.796426420324	141.032826491518	196.888151960691	50.2694944675252	44.6380083135886	49.4215489315578	38.8809865307557
ENSG00000019549	SNAI2	106.24395666603	50.0988952071948	162.389018124866	1.61087958872563	0.242764737236789	3.05438005836823	1.87442399253319e-12	7.1017116345374e-11	protein_coding	chr8:48917598-48921740:-	39.9166227688366	53.2485110084682	51.1125679902146	56.1178790612599	207.845025202268	158.173812067716	144.213700160939	139.323535068541
ENSG00000134871	COL4A2	1172.68289771395	762.256861255244	1583.10893417266	1.01317655605775	0.151531999137682	2.01835025693536	2.09051538366023e-12	7.85870886953625e-11	protein_coding	chr13:110305812-110513209:+	706.524223008407	686.90579200924	1046.86111476254	608.736315240785	1358.24307167063	1467.23192543796	1832.64825710137	1674.31248248067
ENSG00000126453	BCL2L12	112.07272556129	56.2220570591401	167.923394063441	1.53428074003332	0.232233836931692	2.89643992022378	2.45281629198871e-12	9.14938407060633e-11	protein_coding	chr19:49665142-49673916:+	57.2138259686658	71.8854898614321	56.7917422113496	38.9971701951128	156.60880968729	170.78890137373	178.241651884307	166.054213308436
ENSG00000184232	OAF	144.102083392142	81.3014945814096	206.902672202874	1.29240547907607	0.194972790904061	2.44936109736257	2.48472821637753e-12	9.24459420967404e-11	protein_coding	chr11:120211032-120230334:+	62.536042337844	85.1976176135492	80.4549681327453	97.0173502415001	222.345840914054	206.693386321617	198.496385052978	200.075076522847
ENSG00000134954	ETS1	248.227105211166	154.072180533569	342.382029888763	1.07025010171825	0.161479950252364	2.09979735089672	2.67669774997862e-12	9.88261391210219e-11	protein_coding	chr11:128458761-128587558:-	184.947018828943	157.083107474981	127.781419975537	146.477175854814	457.259055444989	402.712466307376	257.640205905498	251.916391897188
ENSG00000184564	SLITRK6	320.038873040428	168.259153410296	471.818592670559	1.47072533218878	0.224289060383668	2.77161204710059	2.6925163998626e-12	9.91572260946857e-11	protein_coding	chr13:85792790-85806683:-	226.194195690074	191.694639630486	145.765471675797	109.382306644829	534.596739241182	376.511896210269	436.692047116552	539.473688114235
ENSG00000198626	RYR2	146.36079027074	62.3962880263206	230.325292515159	1.80708838820511	0.276053091567787	3.49935344456715	3.2641041951972e-12	1.19296414184568e-10	protein_coding	chr1:237042184-237833988:+	21.2888654767128	61.2357876597385	70.0431487273312	97.0173502415001	141.141272928052	166.907335433418	321.645162718499	291.607398980668
ENSG00000154975	CA10	242.84167661735	133.074930749905	352.608422484796	1.37677936823109	0.210966993964294	2.59688003347785	3.90407127737121e-12	1.4090679201345e-10	protein_coding	chr17:51630313-52160017:-	103.783219198975	98.5097453656663	203.503742924003	126.503015510976	309.35073518477	368.748764329645	362.964818382588	369.369372042179
ENSG00000141668	CBLN2	181.41833195019	244.859753315794	117.976910584586	-1.01406071248513	0.154035938286108	-2.01958758307903	4.50350373061562e-12	1.61735011149379e-10	protein_coding	chr18:72536680-72638521:-	224.863641597779	271.567406143188	230.953084992822	252.054880529387	117.939967789194	117.41736969444	116.667263051546	119.883041803163
ENSG00000176697	BDNF	103.497098724803	163.235262673738	43.7589347758688	-1.87298436903564	0.292359413990746	-3.66289505960533	4.70120782720384e-12	1.68417279413666e-10	protein_coding	chr11:27654893-27722058:-	151.683166521579	146.433405273288	185.519691223742	169.304787676343	59.9367049420493	54.3419231643688	26.736247782646	34.0208632144112
ENSG00000172638	EFEMP2	180.132420968267	265.595917318564	94.6689246179701	-1.46707600335789	0.226273041563511	-2.76461005306196	4.78690106529943e-12	1.71063750908836e-10	protein_coding	chr11:65866441-65873592:-	280.746913474151	250.268001739801	261.242014172208	270.126739888098	93.7719416028836	140.706765336312	64.0049568130011	80.1920347196836
ENSG00000134716	CYP2J2	76.1785764479838	35.3753826032492	116.981770292718	1.65453919158269	0.254261310504692	3.14822617686574	5.24151510912442e-12	1.85512331623147e-10	protein_coding	chr1:59893308-59926773:-	39.9166227688366	26.6242555042341	36.9146324373772	38.0460197025491	113.106362551932	93.1575825674893	127.199724299255	134.463411752197
ENSG00000105339	DENND3	78.1897572177432	127.520345356636	28.8591690788501	-1.95877169005278	0.303263871959232	-3.8873087273254	5.41439903389404e-12	1.90663253570677e-10	protein_coding	chr8:141117278-141195808:+	210.227546582539	158.414320250193	57.7382712482054	83.7012433456079	30.9350735184771	40.7564423732766	19.4445438419244	24.3006165817223
ENSG00000171680	PLEKHG5	352.558870448526	554.92565291288	150.192087984171	-1.87686438800301	0.302111135286718	-3.67275939699724	7.21262178125257e-12	2.50331594820308e-10	protein_coding	chr1:6466092-6520061:-	444.405066826381	505.860854580448	655.944622541088	613.492067703604	191.410767395577	217.367692657475	72.1068500804696	119.883041803163
ENSG00000148700	ADD3	517.233603692614	727.593807264297	306.873400120932	-1.19386431133636	0.186067427589165	-2.28764677804346	7.66813304273742e-12	2.6550452040081e-10	protein_coding	chr10:109996368-110135565:+	616.046544732378	628.332429899925	865.127539686226	800.868714738658	348.986298130319	340.607411262383	221.991875528637	315.90801556239
ENSG00000125740	FOSB	254.767630245111	388.674709857835	120.860550632387	-2.06374584602376	0.328414778163093	-4.18070383760308	7.81967977459659e-12	2.69462441375563e-10	protein_coding	chr19:45467995-45475179:+	750.432508054128	712.198834738263	39.7542195479447	52.3132770910049	210.745188344625	262.976092456142	3.2407573069874	6.48016442179262
ENSG00000156650	KAT6B	372.703422894183	521.300556505747	224.10628928262	-1.17887403968542	0.183849687904349	-2.26400012792127	9.31696218911287e-12	3.17973425880804e-10	protein_coding	chr10:74824927-75032624:+	490.97446005669	467.255684099309	613.350815882576	513.621265984412	241.680261863102	265.887266911376	229.283579469358	159.574048886643
ENSG00000271447	MMP28	25.8741944172872	49.6839513615537	2.06443747302074	-4.42294251778439	0.698583287125752	-21.4505467804875	1.19582227120672e-11	3.99702903722283e-10	protein_coding	chr17:35756249-35795707:-	58.5443800609603	45.261234357198	37.8611614742331	57.0690295538236	0.966721047452408	0	4.05094663373424	3.24008221089631
ENSG00000100027	YPEL1	283.304097450678	416.458491591428	150.149703309929	-1.40728982360476	0.222724683169795	-2.65238430566239	1.33318137963359e-11	4.43566301320389e-10	protein_coding	chr22:21697536-21735794:-	456.380053657032	477.905386301003	366.306737263205	365.241789144471	95.7053836977884	163.025769493106	187.153734478522	154.713925570299
ENSG00000131080	EDA2R	68.6662328319453	30.3059700284523	107.026495635438	1.74668362979808	0.275243952334497	3.35586255689415	1.47866110516948e-11	4.89717669911164e-10	protein_coding	chrX:66595637-66639298:-	45.2388391380148	33.2803193802927	19.8771097739724	22.8276118215294	156.60880968729	118.387761179518	74.5374180607101	78.5719936142355
ENSG00000129946	SHC2	352.002263393344	483.512021719844	220.492505066843	-1.12698334476494	0.177627430539323	-2.18401587791063	1.68119631622985e-11	5.54258639744753e-10	protein_coding	chr19:416583-460996:-	411.141214519017	472.580535200156	531.949318712975	518.377018447231	169.176183304171	151.38107167217	328.936866659221	232.47589863181
ENSG00000198932	GPRASP1	117.948445092453	171.774103229932	64.1227869549739	-1.36210991131264	0.215039986358964	-2.57060850855926	1.73213395982289e-11	5.69753972739014e-10	protein_coding	chrX:102651092-102659083:+	164.988707444525	149.095830823711	161.856465302346	211.155409349147	69.6039154165734	47.5491827688227	69.676282100229	69.6617675342706
ENSG00000145632	PLK2	211.903593255436	59.047234262597	364.759952248276	2.19058370403922	0.354283421185804	4.56490141618461	2.00702444005847e-11	6.52756510583511e-10	protein_coding	chr5:58453982-58460139:-	133.055409229455	45.261234357198	30.2889291793865	27.5833642843481	627.401959796613	645.310337576879	109.375559110825	76.9519525087873
ENSG00000088881	EBF4	416.54338184863	576.678602199692	256.408161497568	-1.12042363045017	0.176809360667323	-2.17410803261442	2.01861316116126e-11	6.55053548912262e-10	protein_coding	chr20:2692874-2760108:+	494.966122333574	491.21751405312	710.843306678726	609.687465733349	162.409135972005	282.383922157702	263.311531192726	317.528056667838
ENSG00000049323	LTBP1	340.940084837992	204.387181659452	477.492988016532	1.29843183557838	0.206439616111889	2.45961384975944	2.21698622447064e-11	7.16215214883114e-10	protein_coding	chr2:32946953-33399509:+	397.835673596071	358.096236531949	42.5938066585122	19.0230098512745	875.849268991881	846.181374988028	79.3985540211912	108.542754065026
ENSG00000167703	SLC43A2	141.380195343392	207.522126191852	75.238264494931	-1.3903168620795	0.221556454869268	-2.62136247973005	2.35875605563537e-11	7.58628364293572e-10	protein_coding	chr17:1569268-1628886:-	176.963694275175	169.064022451887	210.129446181994	273.931341858353	82.1712890334547	59.1938805897589	66.4355247932416	93.1523635632688
