ensembl_id	gene_symbol	baseMean	MeanExpr_DMSO	MeanExpr_TDI	log2FoldChange	lfcSE	FoldChange	pvalue	padj	gene_biotype	location	DMSO-OE_WWTR1_DMSO_RNA_S165191_R1	DMSO-OE_WWTR1_DMSO_RNA_S165191_R2	TDI-OE_WWTR1_TDI_RNA_S165188_R1	TDI-OE_WWTR1_TDI_RNA_S165188_R2
ENSG00000140992	PDPK1	461.911745089384	627.574150776351	296.249339402418	-1.04504199023948	0.155868641499733	-2.06342641461314	2.06616970149794e-12	5.32335561598579e-11	protein_coding	chr16:2537979-2603188:+	609.737071252883	645.411230299819	274.559744043689	317.938934761146
ENSG00000164438	TLX3	446.865214290889	601.630987951302	292.099440630475	-1.00621392138118	0.150363759394183	-2.00863290248009	2.3715937265276e-12	6.0869397000133e-11	protein_coding	chr5:171309248-171312139:+	582.757554825764	620.50442107684	298.514621040789	285.684260220161
ENSG00000166147	FBN1	305.68464578217	493.418718995331	117.950572569009	-1.98072543487817	0.300380049038713	-3.94691495872967	2.47827593394404e-12	6.31256307492679e-11	protein_coding	chr15:48408313-48645721:-	537.431967228205	449.405470762458	78.3140209520589	157.58712418596
ENSG00000116329	OPRD1	155.008224814035	239.985893918394	70.0305557096754	-1.70657276352867	0.258013358550966	-3.26384549359494	2.48684028525259e-12	6.32240359099472e-11	protein_coding	chr1:28812142-28871267:+	242.815647844068	237.156139992719	68.1792652994395	71.8818461199114
ENSG00000185386	MAPK11	363.492922923341	508.142207673204	218.843638173478	-1.1709241816946	0.175962470563251	-2.25155884244162	2.56292140645623e-12	6.49128625149337e-11	protein_coding	chr22:50263713-50270767:-	476.997850431459	539.28656491495	228.492672895419	209.194603451537
ENSG00000172339	ALG14	179.57333178527	276.214789811412	82.9318737591272	-1.66734088644859	0.252766552078561	-3.17628614218875	2.84961911664682e-12	7.17687780894813e-11	protein_coding	chr1:94974405-95072951:-	270.874344928272	281.555234694552	72.7859724142665	93.0777751039878
ENSG00000115935	WIPF1	450.466539921386	609.752773567491	291.18030627528	-1.02865806247588	0.154512404150076	-2.04012572480898	2.91015934660451e-12	7.29045131727551e-11	protein_coding	chr2:174559572-174682916:-	582.757554825764	636.747992309218	278.245109735551	304.11550281501
ENSG00000198753	PLXNB3	249.26278608221	407.763510197361	90.7620619670593	-2.07753811415087	0.318518515707015	-4.22086332424531	3.94371818248729e-12	9.76778376358592e-11	protein_coding	chrX:153764196-153779346:+	284.903693470374	530.623326924348	98.5835322572977	82.9405916768208
ENSG00000121577	POPDC2	376.797037462098	217.315651936133	536.278422988062	1.2542249849049	0.191021975828674	2.38538971158265	4.43580940684377e-12	1.09663971898239e-10	protein_coding	chr3:119636457-119665324:-	201.806782874848	232.824520997418	590.579852120821	481.976993855303
ENSG00000004399	PLXND1	212.322534418724	326.508413118066	98.1366557193809	-1.66412712710545	0.254982900515574	-3.16921849594098	4.44518403522894e-12	1.09694091907879e-10	protein_coding	chr3:129555175-129606818:-	306.487306612069	346.529519624064	81.0780452209551	115.195266217807
ENSG00000027644	INSRR	86.7371317021378	148.134505084625	25.3397583196502	-2.4384182164486	0.377264835410521	-5.42047099844116	6.10595330458379e-12	1.47962100888914e-10	protein_coding	chr1:156840063-156859117:-	129.50167885017	166.767331319081	26.7189012659966	23.9606153733038
ENSG00000131370	SH3BP5	420.6627982755	271.866412403279	569.45918414772	1.02840273060986	0.157081453113977	2.03976469007866	6.34342314694311e-12	1.53164628192528e-10	protein_coding	chr3:15254353-15341368:-	280.586970842035	263.145853964524	552.80485377924	586.1135145162
ENSG00000184545	DUSP8	380.616833245225	518.891187189037	242.342479301414	-1.05799732473721	0.162019105444854	-2.08203933453321	6.67396237440778e-12	1.60856845830484e-10	protein_coding	chr11:1554051-1572271:-	523.402618686103	514.37975569197	236.784745702108	247.90021290072
ENSG00000248174	LINC02268	376.651697654103	531.234731094183	222.068664214022	-1.20974973767598	0.186593855790343	-2.31297510439889	7.74820501998266e-12	1.84761718641395e-10	lncRNA	chr4:174091766-174220398:-	587.074277454103	475.395184734263	232.178038587281	211.959289840764
ENSG00000246985	SOCS2-AS1	196.47876582999	93.4869182322275	299.470613427752	1.61090310355136	0.250451516411013	3.05442984283279	8.86655331547342e-12	2.11055354937703e-10	lncRNA	chr12:93542022-93571768:-	106.83888505139	80.1349514130648	309.570718116374	289.37050873913
ENSG00000163364	LINC01116	405.942136668576	555.721120924315	256.163152412837	-1.07534197450183	0.166039057378358	-2.10722150568053	9.3099761815702e-12	2.20828694296186e-10	lncRNA	chr2:176629572-176637931:-	516.927534743595	594.514707105035	259.818281276243	252.508023549432
ENSG00000132821	VSTM2L	322.101315642526	465.438227837678	178.764403447375	-1.32524557229537	0.20610082376747	-2.50575536497497	1.00217157483671e-11	2.3687531651984e-10	protein_coding	chr20:37903111-37945350:+	435.988985462238	494.887470213117	155.706700481152	201.822106413597
ENSG00000076706	MCAM	395.912244997279	548.559345029516	243.265144965041	-1.12824010993138	0.174782107590639	-2.18591925379749	1.01003555477892e-11	2.38315231161785e-10	protein_coding	chr11:119308529-119321521:-	588.153458111188	508.965231947844	227.571331472454	258.958958457629
ENSG00000135049	AGTPBP1	401.724684008347	554.656836634192	248.792531382503	-1.11237624948726	0.17261594976777	-2.16201457590057	1.10299279629567e-11	2.59338288765394e-10	protein_coding	chr9:85546539-85742029:-	506.135728172747	603.177945095637	244.155477085831	253.429585679175
ENSG00000111885	MAN1A1	92.9198840041561	154.049516194019	31.7902518142932	-2.17766638107094	0.341826413919609	-4.52421151997565	1.14997043950649e-11	2.69911909963747e-10	protein_coding	chr6:119177205-119349761:-	153.243653306034	154.855379082004	30.4042669578582	33.1762366707283
ENSG00000148187	MRRF	357.967202930074	218.353867584073	497.580538276076	1.14285964771295	0.177622513135771	2.20818286126588	1.17744577835965e-11	2.7539944822885e-10	protein_coding	chr9:122264603-122331337:+	227.707118644882	209.000616523264	526.085952513243	469.075124038909
ENSG00000103226	NOMO3	473.260211166976	647.968722554618	298.551699779334	-1.07550010085612	0.167153787010873	-2.10745248000717	1.2252315872489e-11	2.85583008958587e-10	protein_coding	chr16:16232528-16294811:+	714.417594990104	581.519850119133	287.458523965205	309.644875593464
ENSG00000147255	IGSF1	305.580644144539	441.15293896153	170.008349327548	-1.31986483244863	0.2067514259069	-2.496427194068	1.36233000245417e-11	3.14810587680519e-10	protein_coding	chrX:131273506-131578899:-	389.584217207594	492.721660715466	165.841456133772	174.175242521324
ENSG00000126500	AP006333.1	95.7683922275892	161.58888442665	29.947900028528	-2.32394533131145	0.36766699611903	-5.00699609867816	1.52814143212135e-11	3.50716281921503e-10	protein_coding	chr11:64103188-64119173:+	176.985627761899	146.192141091402	23.9548769971004	35.9409230599557
ENSG00000180884	ZNF792	140.474282563021	217.829173622492	63.1193915035497	-1.71033706457773	0.27019405852029	-3.27237268690244	1.62064945325919e-11	3.71313705227986e-10	protein_coding	chr19:34956354-34964229:-	217.994492731119	217.663854513865	63.5725581846125	62.6662248224868
ENSG00000143333	RGS16	228.060828637256	121.634993518202	334.48666375631	1.39960346300066	0.220745877154394	2.63829056528346	1.78685692354576e-11	4.08004053731188e-10	protein_coding	chr1:182598623-182604389:-	111.155607679729	132.114379356674	337.210960805336	331.762366707283
ENSG00000155970	MICU3	97.7289579088612	163.207655412278	32.2502604054448	-2.23492445626423	0.355321597184283	-4.70738045020039	1.88510350460247e-11	4.28980660463598e-10	protein_coding	chr8:17027238-17122642:+	180.223169733153	146.192141091402	36.853656918616	27.6468638922736
ENSG00000184486	POU3F2	324.247796144946	195.138449135659	453.357143154233	1.16796599781718	0.18453588499066	2.24694684823388	2.27188268917721e-11	5.14386368463709e-10	protein_coding	chr6:98834574-98839458:+	188.856614989831	201.420283281487	429.345103101876	477.369183206591
ENSG00000147852	VLDLR	377.60087089385	515.625714529729	239.57602725797	-1.06258271771592	0.168058499641282	-2.08866731631442	2.57804360424621e-11	5.80772335569637e-10	protein_coding	chr9:2621787-2660056:+	533.115244599866	498.136184459592	251.526208469554	227.625846046386
ENSG00000135298	ADGRB3	246.241370337444	358.870798509517	133.61194216537	-1.36546466836496	0.21745630222732	-2.57659300365441	2.60540699286888e-11	5.85955161322635e-10	protein_coding	chr6:68635282-69389506:+	378.792410636747	338.949186382288	121.617067831433	145.606816499308
ENSG00000179431	FJX1	274.347072690208	155.694355821829	392.999789558586	1.28108492665417	0.203944328322124	2.43021663836246	2.81270780821131e-11	6.31520990194223e-10	protein_coding	chr11:35618460-35620865:+	141.372666078102	170.016045565556	387.884739068433	398.11484004874
ENSG00000163625	WDFY3	422.720585268689	622.909628544103	222.531541993276	-1.42128814934281	0.227538453884093	-2.67824538623547	3.04002346276036e-11	6.79157401173822e-10	protein_coding	chr4:84669610-84966391:-	488.868837659391	756.950419428815	214.672551550938	230.390532435613
ENSG00000182118	FAM89A	54.3541135916848	9.19165604392262	99.516571139447	3.27968866770679	0.524586112083438	9.71146312400227	3.25895842613527e-11	7.24458378067657e-10	protein_coding	chr1:231018958-231040254:-	7.55426459959324	10.829047488252	101.347556526194	97.6855857527
ENSG00000156113	KCNMA1	417.498252353265	272.450691832707	562.545812873824	1.00581700056458	0.159936859373465	2.00808035428013	3.5258664957899e-11	7.81208871530122e-10	protein_coding	chr10:76869601-77638369:-	255.765815729085	289.135567936329	566.624975123721	558.466650623927
ENSG00000154917	RAB6B	336.143490786397	469.107361477001	203.179620095792	-1.15779121977273	0.185092532460378	-2.23115573863282	3.57630367315752e-11	7.91080725333806e-10	protein_coding	chr3:133824235-133895882:-	506.135728172747	432.078994781255	207.301820167215	199.05742002437
ENSG00000185909	KLHDC8B	379.792882445615	517.242623469486	242.343141421745	-1.05041476973702	0.16767157005746	-2.07112520329008	3.79457238348996e-11	8.37983645083028e-10	protein_coding	chr3:49171598-49176486:+	537.431967228205	497.053279710767	231.256697164315	253.429585679175
ENSG00000164176	EDIL3	125.382383210951	41.5968684903887	209.167897931513	2.22401311170758	0.360034510150962	4.67191203819924	3.91952213873728e-11	8.64158249899634e-10	protein_coding	chr5:83940554-84384880:-	55.0382135113222	28.1555234694552	222.964624357627	195.3711715054
ENSG00000113140	SPARC	473.453056997505	650.194117520116	296.711996474894	-1.08629278813915	0.173835449235819	-2.1232772832653	4.01010921884883e-11	8.82683451461504e-10	protein_coding	chr5:151661096-151686975:-	679.883813963392	620.50442107684	258.896939853277	334.527053096511
ENSG00000070182	SPTB	155.016169587764	240.000790285355	70.0315488901722	-1.69710088614352	0.275044526328745	-3.24248721532664	4.4486539480054e-11	9.77613512201382e-10	protein_coding	chr14:64746283-64879907:-	234.18220258739	245.81937798332	59.8871924927509	80.1759052875934
ENSG00000177706	FAM20C	347.076609472691	491.891188257345	202.262030688037	-1.22820329847759	0.197856009647962	-2.3427504696567	4.53369257722724e-11	9.91441162132181e-10	protein_coding	chr7:192571-260772:+	481.314573059798	502.467803454893	174.13352894046	230.390532435613
ENSG00000267303	AC011511.4	84.5438350124568	0	169.087670024914	10.0274162721994	2.85995191817578	1043.6456732281	4.55172690392834e-11	9.93769076800849e-10	protein_coding	chr19:10315471-10320678:-	0	0	158.470724750049	179.704615299778
ENSG00000101680	LAMA1	444.714236740204	278.968602830231	610.459870650177	1.08457186761295	0.174311241045487	2.1207460393861	4.88693502190192e-11	1.06522510712413e-09	protein_coding	chr18:6941742-7117797:-	243.894828501153	314.042377159308	626.512167616472	594.407573683882
ENSG00000143847	PPFIA4	291.625909358605	408.637865808721	174.613952908489	-1.17524344128662	0.189996952285292	-2.25830984611522	5.48935483416693e-11	1.19267097196625e-09	protein_coding	chr1:203026498-203078740:+	405.771927063866	411.503804553576	184.26828459308	164.959621223899
ENSG00000138696	BMPR1B	341.336431266926	485.946384414028	196.726478119825	-1.24895021091074	0.202340591518104	-2.37668418655401	5.556020694689e-11	1.20520842456246e-09	protein_coding	chr4:94757955-95158448:+	474.839489117289	497.053279710767	225.728648626523	167.724307613126
ENSG00000138735	PDE5A	168.260652994646	257.275128982192	79.2461770071	-1.62219703550878	0.264428149628867	-3.07843484764326	5.70888642501588e-11	1.2363738088573e-09	protein_coding	chr4:119494397-119628804:-	264.399260985763	250.150996978621	68.1792652994395	90.3130887147604
ENSG00000114626	ABTB1	141.680997052377	224.851296077024	58.5106980277292	-1.85173849814033	0.304328949946475	-3.60934862263286	7.20605506624638e-11	1.54568157234366e-09	protein_coding	chr3:127672935-127680926:+	227.707118644882	221.995473509166	70.9432895683357	46.0781064871227
ENSG00000101347	SAMHD1	145.13476257885	221.621202289251	68.6483228684503	-1.61300933991397	0.265724837205175	-3.05889235877185	8.65376472320105e-11	1.8473727263862e-09	protein_coding	chr20:36890229-36951843:-	216.915312074034	226.327092504467	67.2579238764741	70.0387218604264
ENSG00000135870	RC3H1	424.957890801003	608.491112415124	241.424669186881	-1.27445115043828	0.210539872994909	-2.41906770890219	1.1389355512011e-10	2.40463802638988e-09	protein_coding	chr1:173931084-174022357:-	686.3588979059	530.623326924348	205.459137321284	277.390201052478
ENSG00000176014	TUBB6	135.38318735263	58.3744439136984	212.391930791561	1.77603738746345	0.295310864724045	3.42484189186437	1.19647162227527e-10	2.5110912887026e-09	protein_coding	chr18:12307669-12344320:+	59.3549361396612	57.3939516877356	234.942062856177	189.841798726945
ENSG00000130226	DPP6	267.544827518073	375.678166666751	159.411488369395	-1.18253853572522	0.195552711380924	-2.26975807730945	1.29107101563651e-10	2.70040654576911e-09	protein_coding	chr7:153887097-154894285:+	365.84224275173	385.514090581771	156.628041904118	162.194934834672
ENSG00000126878	AIF1L	294.935365403127	172.455172832307	417.415557973947	1.21974952055334	0.201806577858822	2.32906276799829	1.31048769048314e-10	2.73676225920928e-09	protein_coding	chr9:131096476-131123152:+	155.402014620204	189.50833104441	434.873151639668	399.957964308225
ENSG00000229312	AL353693.1	43.3174500528775	3.24312810886492	83.3917719968902	4.4577942039206	0.723937556098288	21.9750448376772	1.34216009195449e-10	2.79422772085076e-09	lncRNA	chr9:69472466-69494513:+	3.23754197125425	3.2487142464756	80.1567037979897	86.6268401957906
ENSG00000139926	FRMD6	262.714736030133	369.70357008951	155.725901970756	-1.19246823229539	0.197474767325549	-2.28543411988803	1.35012508342172e-10	2.80646557139702e-09	protein_coding	chr14:51489100-51730727:+	376.634049322577	362.773090856442	151.099993366325	160.351810575187
ENSG00000173926	MARCHF3	51.2592288967037	1.61877098562712	100.89968680778	5.67531559980629	0.896501825520961	51.1022744903575	1.53999869293521e-10	3.18637575712086e-09	protein_coding	chr5:126867714-127030558:-	3.23754197125425	0	94.8981665654361	106.901207050125
ENSG00000174721	FGFBP3	144.935310390444	65.9585012472153	223.912119533673	1.67964672665727	0.282752800830975	3.20349497314314	1.93692278479263e-10	3.9469203837388e-09	protein_coding	chr10:91906584-91909486:-	57.1965748254917	74.7204276689388	229.414014318384	218.410224748961
ENSG00000047346	FAM214A	204.596932439628	309.67497631865	99.5188885606061	-1.55962137165914	0.262738814529737	-2.94776470645554	1.97331012652898e-10	4.01498455244905e-09	protein_coding	chr15:52581317-52709817:-	334.546003696272	284.803948941028	81.9993866439205	117.038390477292
ENSG00000214944	ARHGEF28	138.754037631735	228.673117477706	48.8349577857646	-2.11473127301691	0.360862758983151	-4.33109336567753	2.60831199813488e-10	5.22789687971923e-09	protein_coding	chr5:73626158-73941993:+	209.361047474441	247.985187480971	65.4152410305433	32.2546745409859
ENSG00000166762	CATSPER2	59.2681259365217	103.793133804769	14.7431180682743	-2.67132137507872	0.454858231181863	-6.37012364239835	2.61488857296771e-10	5.23327922884564e-09	protein_coding	chr15:43628503-43668118:-	96.0470784805426	111.539189128996	15.6628041904118	13.8234319461368
ENSG00000272752	STAG3L5P-PVRIG2P-PILRB	316.303185375298	437.26035981778	195.346010932816	-1.11039930627138	0.187477755225165	-2.15905396899254	2.96469623265581e-10	5.88085540309557e-09	lncRNA	chr7:100336104-100367831:+	448.939153347255	425.581566288304	210.065844436111	180.626177429521
ENSG00000113721	PDGFRB	374.480807384567	553.155374538389	195.806240230745	-1.42639081780845	0.242781290827341	-2.68773484478087	3.01976303596193e-10	5.98126554796052e-09	protein_coding	chr5:150113839-150155872:-	434.909804805154	671.400944271624	214.672551550938	176.939928910551
ENSG00000123728	RAP2C	507.050178053063	306.439296393266	707.661059712861	1.15346770610718	0.195299368857544	2.22447935026518	3.2263007117616e-10	6.35293093301343e-09	protein_coding	chrX:132203024-132219480:-	326.991739096679	285.886853689853	823.679232131067	591.642887294655
ENSG00000100154	TTC28	597.943273070025	811.641486460629	384.245059679422	-1.03108273610676	0.175262676761817	-2.0435573566068	4.12984487836716e-10	8.04960634335651e-09	protein_coding	chr22:27978014-28679865:-	938.887171663731	684.395801257527	386.963397645468	381.526721713376
ENSG00000145808	ADAMTS19	187.942913440461	90.2382039857519	285.64762289517	1.58089275105929	0.271762670026264	2.99154911878842	4.14382456134898e-10	8.06516592266026e-09	protein_coding	chr5:129460281-129738683:+	106.83888505139	73.6375229201136	305.885352424513	265.409893365827
ENSG00000168140	VASN	210.738903688365	308.138135351313	113.339672025418	-1.37322879716677	0.235631229337741	-2.59049679230801	4.22032641708698e-10	8.19035641896143e-09	protein_coding	chr16:4371848-4383538:+	283.824512813289	332.451757889337	104.11158079509	122.567763255746
ENSG00000135324	MRAP2	108.700888189178	43.2491563016799	174.152620076676	1.90830693587532	0.329383916192408	3.75368330369813	4.42314994400463e-10	8.55927245998823e-09	protein_coding	chr6:84033772-84090881:+	38.850503655051	47.6478089483088	188.874991707907	159.430248445444
ENSG00000099814	CEP170B	417.065087424581	570.13550998773	263.994664861432	-1.06083162737479	0.180905455155326	-2.08613370642378	4.4584536936465e-10	8.60958175790105e-09	protein_coding	chr14:104865268-104896770:+	635.637407022917	504.633612952543	274.559744043689	253.429585679175
ENSG00000058404	CAMK2B	175.093737668085	262.650549763044	87.5369255731262	-1.50602702169795	0.260978925326688	-2.84026791484575	5.4872936054345e-10	1.04976688050482e-08	protein_coding	chr7:44217150-44334577:-	287.062054784543	238.239044741544	95.8195079884015	79.254343157851
ENSG00000263020	AL662899.4	60.815155119028	0	121.630310238056	9.46322137653724	2.81008527297423	705.851740509089	5.52996166943232e-10	1.0564269104005e-08	protein_coding	chr6:31666102-31673546:+	0	0	132.673164907017	110.587455569094
ENSG00000134709	HOOK1	192.202146667528	101.059803290523	283.344490044533	1.41409994780379	0.24594347797299	2.66493426653992	6.76685176596404e-10	1.28107814055918e-08	protein_coding	chr1:59814786-59876322:+	111.155607679729	90.9639989013168	299.435962463755	267.253017625311
ENSG00000167157	PRRX2	284.328452391918	175.657335932027	392.999568851809	1.1082813599738	0.191448686047524	2.15588669846391	6.86444469892558e-10	1.2929960329951e-08	protein_coding	chr9:129665647-129722674:+	182.381531047323	168.933140816731	389.727421914364	396.271715789255
ENSG00000064309	CDON	172.30813733751	255.69546095984	88.9208137151793	-1.44708296365568	0.252755146491661	-2.72656200379689	7.41965472419477e-10	1.39172854094415e-08	protein_coding	chr11:125955796-126063335:-	238.498925215729	272.89199670395	82.9207280668859	94.9208993634727
ENSG00000041515	MYO16	170.411269819284	89.7265443452629	251.095995293305	1.41125851316761	0.246063683131161	2.65969075746546	7.43227227318374e-10	1.39215361841293e-08	protein_coding	chr13:108596152-109208005:+	89.5719945380341	89.8810941524916	247.840842777692	254.351147808917
ENSG00000182095	TNRC18	662.021734311876	892.334648660938	431.708819962814	-1.00002126422249	0.17305014085151	-2.00002947868898	7.99642123178464e-10	1.49366484925377e-08	protein_coding	chr7:5306790-5425414:-	929.174545749969	855.494751571908	359.323154956506	504.094484969122
ENSG00000061337	LZTS1	342.513792873466	464.799949078013	220.22763666892	-1.02817307407694	0.178120105649238	-2.0394400143915	8.03542863595127e-10	1.49886934431219e-08	protein_coding	chr8:20246165-20303963:-	492.106379630645	437.493518525381	214.672551550938	225.782721786901
ENSG00000140905	GCSH	296.858889343003	170.307983793359	423.409794892648	1.25058356507322	0.218115560214116	2.37937648480299	8.24049060371546e-10	1.53499110982506e-08	protein_coding	chr16:81081945-81096395:-	144.610208049356	196.005759537361	400.783518989949	446.036070795347
ENSG00000144452	ABCA12	357.688465305401	489.16344388071	226.213486730093	-1.06081361261394	0.184322288101176	-2.08610765728372	8.53243274499197e-10	1.5871741077095e-08	protein_coding	chr2:214931542-215138626:-	493.18556028773	485.14132747369	250.604867046589	201.822106413597
ENSG00000135750	KCNK1	201.948286069805	111.334364083271	292.56220805634	1.32522154538371	0.231945623873975	2.50571363400637	8.86957819765549e-10	1.64760990580482e-08	protein_coding	chr1:233614106-233672514:+	118.709872279322	103.958855887219	281.930475427412	303.193940685267
ENSG00000287088	AP001066.1	51.2015338536514	91.34531533089	11.0577523764127	-2.87712585834888	0.511008615810422	-7.34685019761151	1.10972305086071e-09	2.03888870369203e-08	lncRNA	chr21:44530172-44533145:+	92.8095365092884	89.8810941524916	8.29207280668859	13.8234319461368
ENSG00000111859	NEDD9	176.107018976885	85.914033173932	266.300004779839	1.54744494184181	0.274671153680067	2.92299009800436	1.23201548009788e-09	2.2512739391082e-08	protein_coding	chr6:11183298-11382348:-	102.522162423051	69.3059039248128	262.582305545139	270.017704014539
ENSG00000013588	GPRC5A	45.2831122623792	4.87120932384318	85.6950152009151	3.91031382527034	0.688426905775618	15.0356342896652	1.25627048610298e-09	2.28627628790243e-08	protein_coding	chr12:12891559-12917937:+	1.07918065708475	8.6632379906016	85.6847523357821	85.7052780660482
ENSG00000038532	CLEC16A	431.113074888369	582.564708002907	279.661441773831	-1.00924282186431	0.177160922382465	-2.01285440460908	1.27875461779063e-09	2.32405011549544e-08	protein_coding	chr16:10944564-11182186:+	649.666755565019	515.462660440795	272.717061197758	286.605822349903
ENSG00000037749	MFAP3	284.176660024552	407.101024841384	161.252295207721	-1.26827862042605	0.225390463143594	-2.40873990535057	1.46379526987272e-09	2.64960734650312e-08	protein_coding	chr5:154038906-154220478:+	355.050436180882	459.151613501885	175.976211786391	146.52837862905
ENSG00000153721	CNKSR3	374.322907104803	233.557361122641	515.088453086966	1.08623412999334	0.192732533132099	2.12319095526596	1.70225588170012e-09	3.0647442239605e-08	protein_coding	chr6:154387515-154510685:-	202.885963531933	264.228758713349	540.827415280689	489.349490893243
ENSG00000214595	EML6	166.136870896939	279.292195837827	52.9815459560515	-2.26219615078927	0.410526939878419	-4.79721184630528	1.88462390897884e-09	3.38401961974051e-08	protein_coding	chr2:54723499-54972025:+	370.158965380069	188.425426295585	69.1006067224049	36.8624851896981
ENSG00000126453	BCL2L12	125.191320944127	54.5749670634591	195.807674824795	1.74305920071923	0.31473120474496	3.34744232958071	1.99863229699856e-09	3.57917520137598e-08	protein_coding	chr19:49665142-49673916:+	64.7508394250849	44.3990947018332	202.695113052388	188.920236597203
ENSG00000141252	VPS53	419.902277343206	261.137915392019	578.666639294393	1.09190870142215	0.195148579259965	2.1315585756963	2.12922039791456e-09	3.79786274954283e-08	protein_coding	chr17:508668-721717:-	222.311215359458	299.964615424581	620.984119078679	536.349159510108
ENSG00000144406	UNC80	305.18239772312	417.321586303895	193.043209142345	-1.05749988986048	0.189319927688934	-2.0813215803148	2.2915964549423e-09	4.06452600764917e-08	protein_coding	chr2:209771832-209999300:+	393.900939835933	440.742232771857	200.852430206457	185.233988078233
ENSG00000198400	NTRK1	121.349002485243	192.479600456222	50.2184045142636	-1.83008087407252	0.332727182644805	-3.5555700359283	2.29383243349373e-09	4.06452600764917e-08	protein_coding	chr1:156815640-156881850:+	160.797917905628	224.161283006816	56.2018268008894	44.2349822276378
ENSG00000270800	RPS10-NUDT3	309.839406571374	196.734875570844	422.943937571905	1.05064333055091	0.188007679766259	2.07145334995203	2.34328780131716e-09	4.14669442630453e-08	protein_coding	chr6:34284887-34426071:-	205.044324846102	188.425426295585	443.165224446357	402.722650697452
ENSG00000155974	GRIP1	109.950066858071	178.435355547159	41.464778168984	-1.98597785817305	0.362525473225243	-3.96131069087179	2.49112927402951e-09	4.39098264828609e-08	protein_coding	chr12:66347431-67069162:-	141.372666078102	215.498045016215	46.06707114827	36.8624851896981
ENSG00000137714	FDX1	165.495742164343	88.6492257340484	242.342258594637	1.37365874772853	0.249993882900665	2.59126892467186	3.01696240703576e-09	5.26266243997716e-08	protein_coding	chr11:110429948-110464884:+	86.3344525667799	90.9639989013168	238.627428548038	246.057088641235
ENSG00000135622	SEMA4F	235.343140913303	336.155867426371	134.530414400234	-1.25112892332202	0.228306504848294	-2.3802760913343	3.43821401330951e-09	5.92827439294867e-08	protein_coding	chr2:74654228-74683853:+	363.68388143756	308.627853415182	147.414627674464	121.646201126004
ENSG00000196542	SPTSSB	77.7458973628971	26.4902013370724	129.001593388722	2.15259880696221	0.397069704079743	4.44628001069715	3.64883852884949e-09	6.27534902487171e-08	protein_coding	chr3:161344792-161372880:-	23.7419744558645	29.2384282182804	142.807920559637	115.195266217807
ENSG00000113083	LOX	149.131270677323	63.7573128780306	234.505228476616	1.77251861876228	0.327557557653056	3.41649879686738	3.94340015738718e-09	6.77328080673055e-08	protein_coding	chr5:122063195-122078360:-	77.7010073101019	49.8136184459592	269.953036928862	199.05742002437
ENSG00000100429	HDAC10	306.350573108864	414.590117835519	198.111028382209	-1.01206716204213	0.184184852023975	-2.01679879600148	4.06845193127322e-09	6.96140076637322e-08	protein_coding	chr22:50245183-50251405:-	407.930288378035	421.249947293003	207.301820167215	188.920236597203
ENSG00000174807	CD248	124.855398279816	190.276550041167	59.4342465184651	-1.58372780370893	0.292864208334154	-2.99743361808718	4.25051754826833e-09	7.25446833840873e-08	protein_coding	chr11:66314494-66317044:-	182.381531047323	198.171569035012	54.3591439549586	64.5093490819717
ENSG00000183873	SCN5A	216.296211750434	321.09388937394	111.498534126927	-1.44031774391784	0.267242002619841	-2.71380628673502	4.95152680858647e-09	8.37648855958232e-08	protein_coding	chr3:38548057-38649687:-	306.487306612069	335.700472135812	87.5274351817129	135.469633072141
ENSG00000175093	SPSB4	177.660949777167	256.726228424299	98.5956711300357	-1.3049271698364	0.241412834672461	-2.47071254453917	5.03397336806964e-09	8.50526480240811e-08	protein_coding	chr3:141051347-141148611:+	268.715983614102	244.736473234495	95.8195079884015	101.37183427167
ENSG00000230910	AL391807.1	130.575517178506	199.414206754853	61.736827602159	-1.59470693682809	0.296778943084577	-3.02033157099945	5.08950152823462e-09	8.58829436050532e-08	lncRNA	chr6:68627879-68635161:-	221.232034702373	177.596378807333	65.4152410305433	58.0584141737746
ENSG00000111912	NCOA7	239.401309791021	344.268342813209	134.534276768832	-1.28133100600892	0.237332769182281	-2.43063119385108	5.25929206208874e-09	8.84152736787893e-08	protein_coding	chr6:125781161-125932034:+	369.079784722984	319.456900903434	115.167677870675	153.90087566699
ENSG00000137962	ARHGAP29	155.171568002773	229.715057217386	80.6280787881596	-1.42519042712725	0.265633512441438	-2.68549945205306	5.7959539593817e-09	9.68320308071112e-08	protein_coding	chr1:94148988-94275068:-	233.103021930306	226.327092504467	71.8646309913011	89.391526585018
ENSG00000052723	SIKE1	321.080450173039	195.719004473347	446.441895872732	1.12720064856533	0.20874338225142	2.18434486683851	6.16849437848435e-09	1.02419852958316e-07	protein_coding	chr1:114769479-114780685:-	166.193821191051	225.244187755642	458.828028636769	434.055763108695
ENSG00000089177	KIF16B	233.325163881105	127.550004627595	339.100323134614	1.33284766464326	0.248282907804252	2.51899396320588	6.1661080451305e-09	1.02419852958316e-07	protein_coding	chr20:16272104-16573434:-	134.897582135594	120.202427119597	288.37986538817	389.820780881058
ENSG00000161642	ZNF385A	307.780788146415	196.764668304767	418.796907988063	1.03399442245155	0.191035625315259	2.04768588436104	6.41930655025844e-09	1.06452840683632e-07	protein_coding	chr12:54369133-54391298:-	187.777434332746	205.751902276788	443.165224446357	394.42859152977
